Link,Bedrooms,Bathrooms,Area_m2,Price_per_meter,Address,City,Location_1,Location_2,Unit,Type,Rent_Sale
https://www.propertysorted.com/buy/listing/ad-compound-qamari-bedrooms-4-sqm-177-property-type-apartment,4.0,,177.0,36259.0,"Qamari, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Qamari,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-rivan-bedrooms-1-sqm-65-property-type-apartment,1.0,,65.0,49149.0,"Rivan, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Rivan,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-pukka-bedrooms-6-sqm-227-property-type-apartment,6.0,,227.0,38545.0,"Pukka, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Pukka,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-midtown-sky-bedrooms-1-sqm-90-property-type-apartment,1.0,,90.0,26086.0,"Midtown Sky, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Midtown Sky,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-oia-compound-new-capital-bedrooms-5-sqm-295-property-type-apartment,5.0,,295.0,47738.0,"Oia Compound New Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Oia Compound New Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-rhodes-bedrooms-3-sqm-187-property-type-apartment,3.0,,187.0,37487.0,"Rhodes, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Rhodes,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-capital-way-bedrooms-5-sqm-283-property-type-apartment,5.0,,283.0,70851.0,"The Capital Way, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Capital Way,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-armonia-bedrooms-3-sqm-190-property-type-apartment,3.0,,190.0,44719.0,"Armonia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Armonia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-city-bedrooms-3-sqm-154-property-type-apartment,3.0,,154.0,31546.0,"The City, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The City,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-serrano-bedrooms-2-sqm-135-property-type-apartment,2.0,,135.0,87524.0,"Serrano, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Serrano,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-6ixty-three-bedrooms-2-sqm-170-property-type-apartment,2.0,,170.0,217816.0,"6ixty Three, New Administrative Capital, Egypt",Cairo,New Administrative Capital,6ixty Three,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-capital-heights-2-bedrooms-5-sqm-195-property-type-apartment,5.0,,195.0,54019.0,"Capital Heights 2, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Capital Heights 2,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-kardia-bedrooms-2-sqm-147-property-type-apartment,2.0,,147.0,43851.0,"Kardia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Kardia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-scenario-bedrooms-5-sqm-259-property-type-apartment,5.0,,259.0,29136.0,"Scenario, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Scenario,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-la-capital-bedrooms-2-sqm-105-property-type-apartment,2.0,,105.0,64567.0,"La Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,La Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-kardia-bedrooms-5-sqm-221-property-type-apartment,5.0,,221.0,43851.0,"Kardia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Kardia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-maqsad-bedrooms-2-sqm-111-property-type-apartment,2.0,,111.0,29666.0,"Al Maqsad, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Al Maqsad,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-pukka-bedrooms-2-sqm-147-property-type-apartment,2.0,,147.0,38545.0,"Pukka, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Pukka,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-la-verde-casette-bedrooms-2-sqm-135-property-type-apartment,2.0,,135.0,49091.0,"La Verde Casette, New Administrative Capital, Egypt",Cairo,New Administrative Capital,La Verde Casette,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-de-joya-2-bedrooms-3-sqm-165-property-type-apartment,3.0,,165.0,42451.0,"De Joya 2, New Administrative Capital, Egypt",Cairo,New Administrative Capital,De Joya 2,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-catalan-bedrooms-4-sqm-220-property-type-apartment,4.0,,220.0,31429.0,"Catalan, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Catalan,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-ion-bedrooms-6-sqm-354-property-type-apartment,6.0,,354.0,32463.0,"Ion, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Ion,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-city-oval-bedrooms-3-sqm-165-property-type-apartment,3.0,,165.0,31742.0,"City Oval, New Administrative Capital, Egypt",Cairo,New Administrative Capital,City Oval,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-scenario-bedrooms-3-sqm-154-property-type-apartment,3.0,,154.0,29136.0,"Scenario, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Scenario,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-de-joya-1-bedrooms-3-sqm-135-property-type-apartment,3.0,,135.0,55259.0,"De Joya 1, New Administrative Capital, Egypt",Cairo,New Administrative Capital,De Joya 1,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-il-bosco-new-capital-bedrooms-2-sqm-129-property-type-apartment,2.0,,129.0,40625.0,"Il Bosco New Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Il Bosco New Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-castle-landmark-bedrooms-1-sqm-80-property-type-apartment,1.0,,80.0,60141.0,"Castle Landmark, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Castle Landmark,Castle,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-armonia-bedrooms-1-sqm-71-property-type-apartment,1.0,,71.0,44719.0,"Armonia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Armonia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-new-garden-city-bedrooms-3-sqm-191-property-type-apartment,3.0,,191.0,48993.0,"New Garden City, New Administrative Capital, Egypt",Cairo,New Administrative Capital,New Garden City,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-midtown-condo-bedrooms-4-sqm-260-property-type-apartment,4.0,,260.0,29824.0,"Midtown Condo, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Midtown Condo,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-midtown-sky-bedrooms-2-sqm-140-property-type-apartment,2.0,,140.0,26086.0,"Midtown Sky, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Midtown Sky,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-board-walk-bedrooms-2-sqm-127-property-type-apartment,2.0,,127.0,47459.0,"Board Walk, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Board Walk,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-vinci-bedrooms-3-sqm-181-property-type-apartment,3.0,,181.0,59998.0,"Vinci, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Vinci,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-suli-bedrooms-5-sqm-215-property-type-apartment,5.0,,215.0,39015.0,"Suli, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Suli,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-oro-new-capital-bedrooms-2-sqm-160-property-type-apartment,2.0,,160.0,42340.0,"Oro New Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Oro New Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-celia-bedrooms-6-sqm-143-property-type-apartment,6.0,,143.0,60211.0,"Celia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Celia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-yaru-new-capital-compound-bedrooms-6-sqm-157-property-type-apartment,6.0,,157.0,48000.0,"Yaru New Capital Compound, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Yaru New Capital Compound,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-qamari-bedrooms-2-sqm-108-property-type-apartment,2.0,,108.0,36259.0,"Qamari, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Qamari,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-armonia-bedrooms-6-sqm-155-property-type-apartment,6.0,,155.0,44719.0,"Armonia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Armonia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-anakaji-bedrooms-1-sqm-106-property-type-apartment,1.0,,106.0,47904.0,"Anakaji, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Anakaji,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-maqsad-bedrooms-1-sqm-80-property-type-apartment,1.0,,80.0,29666.0,"Al Maqsad, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Al Maqsad,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-celia-bedrooms-5-sqm-310-property-type-apartment,5.0,,310.0,60211.0,"Celia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Celia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-serrano-bedrooms-3-sqm-160-property-type-apartment,3.0,,160.0,87524.0,"Serrano, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Serrano,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-lumia-bedrooms-4-sqm-193-property-type-apartment,4.0,,193.0,40000.0,"Lumia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Lumia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-new-garden-city-bedrooms-1-sqm-75-property-type-apartment,1.0,,75.0,48993.0,"New Garden City, New Administrative Capital, Egypt",Cairo,New Administrative Capital,New Garden City,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-capital-heights-bedrooms-4-sqm-207-property-type-apartment,4.0,,207.0,50130.0,"Capital Heights, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Capital Heights,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-curve-bedrooms-3-sqm-197-property-type-apartment,3.0,,197.0,43579.0,"The Curve, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Curve,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-suli-bedrooms-4-sqm-215-property-type-apartment,4.0,,215.0,39015.0,"Suli, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Suli,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-de-joya-1-bedrooms-5-sqm-275-property-type-apartment,5.0,,275.0,55259.0,"De Joya 1, New Administrative Capital, Egypt",Cairo,New Administrative Capital,De Joya 1,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-bleu-vert-bedrooms-4-sqm-277-property-type-apartment,4.0,,277.0,45517.0,"Bleu Vert, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Bleu Vert,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-maqsad-bedrooms-5-sqm-134-property-type-apartment,5.0,,134.0,29666.0,"Al Maqsad, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Al Maqsad,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-qamari-bedrooms-1-sqm-104-property-type-apartment,1.0,,104.0,36259.0,"Qamari, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Qamari,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-entrada-bedrooms-2-sqm-118-property-type-apartment,2.0,,118.0,30098.0,"Entrada, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Entrada,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-rhodes-bedrooms-2-sqm-128-property-type-apartment,2.0,,128.0,37487.0,"Rhodes, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Rhodes,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-taj-tower-bedrooms-3-sqm-67-property-type-apartment,3.0,,67.0,149254.0,"Taj Tower, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Taj Tower,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-lumia-bedrooms-1-sqm-91-property-type-apartment,1.0,,91.0,40000.0,"Lumia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Lumia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-de-joya-1-bedrooms-2-sqm-108-property-type-apartment,2.0,,108.0,55259.0,"De Joya 1, New Administrative Capital, Egypt",Cairo,New Administrative Capital,De Joya 1,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-green-avenue-bedrooms-6-sqm-168-property-type-apartment,6.0,,168.0,23940.0,"Green Avenue, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Green Avenue,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-oro-new-capital-bedrooms-4-sqm-210-property-type-apartment,4.0,,210.0,42340.0,"Oro New Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Oro New Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-atika-bedrooms-6-sqm-135-property-type-apartment,6.0,,135.0,63384.0,"Atika, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Atika,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-vinci-bedrooms-1-sqm-80-property-type-apartment,1.0,,80.0,59998.0,"Vinci, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Vinci,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-scene-7-bedrooms-5-sqm-200-property-type-apartment,5.0,,200.0,31527.0,"Scene 7, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Scene 7,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-vinci-bedrooms-4-sqm-205-property-type-apartment,4.0,,205.0,59998.0,"Vinci, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Vinci,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-de-joya-2-bedrooms-2-sqm-110-property-type-apartment,2.0,,110.0,42451.0,"De Joya 2, New Administrative Capital, Egypt",Cairo,New Administrative Capital,De Joya 2,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-tonino-lamborghini-bedrooms-3-sqm-172-property-type-apartment,3.0,,172.0,86923.0,"Tonino Lamborghini, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Tonino Lamborghini,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-park-lane-bedrooms-3-sqm-190-property-type-apartment,3.0,,190.0,47722.0,"Park Lane, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Park Lane,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-la-verde-casette-bedrooms-4-sqm-255-property-type-apartment,4.0,,255.0,49091.0,"La Verde Casette, New Administrative Capital, Egypt",Cairo,New Administrative Capital,La Verde Casette,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-capital-heights-bedrooms-3-sqm-200-property-type-apartment,3.0,,200.0,50130.0,"Capital Heights, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Capital Heights,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-suli-bedrooms-6-sqm-337-property-type-apartment,6.0,,337.0,39015.0,"Suli, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Suli,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-curve-bedrooms-4-sqm-252-property-type-apartment,4.0,,252.0,43579.0,"The Curve, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Curve,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-loft-bedrooms-6-sqm-240-property-type-apartment,6.0,,240.0,45470.0,"The Loft, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Loft,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-moonreal-tower-bedrooms-2-sqm-81-property-type-apartment,2.0,,81.0,112803.0,"Moonreal Tower, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Moonreal Tower,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-city-bedrooms-4-sqm-190-property-type-apartment,4.0,,190.0,31546.0,"The City, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The City,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-de-joya-1-bedrooms-6-sqm-110-property-type-apartment,6.0,,110.0,55259.0,"De Joya 1, New Administrative Capital, Egypt",Cairo,New Administrative Capital,De Joya 1,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-bleu-vert-bedrooms-2-sqm-146-property-type-apartment,2.0,,146.0,45517.0,"Bleu Vert, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Bleu Vert,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-loft-bedrooms-1-sqm-89-property-type-apartment,1.0,,89.0,45470.0,"The Loft, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Loft,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-curve-bedrooms-2-sqm-197-property-type-apartment,2.0,,197.0,43579.0,"The Curve, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Curve,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-yaru-new-capital-compound-bedrooms-2-sqm-116-property-type-apartment,2.0,,116.0,48000.0,"Yaru New Capital Compound, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Yaru New Capital Compound,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-yaru-new-capital-compound-bedrooms-3-sqm-131-property-type-apartment,3.0,,131.0,48000.0,"Yaru New Capital Compound, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Yaru New Capital Compound,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-lumia-bedrooms-2-sqm-121-property-type-apartment,2.0,,121.0,40000.0,"Lumia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Lumia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-de-joya-3-bedrooms-2-sqm-115-property-type-apartment,2.0,,115.0,60891.0,"De Joya 3, New Administrative Capital, Egypt",Cairo,New Administrative Capital,De Joya 3,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-castle-landmark-bedrooms-4-sqm-210-property-type-apartment,4.0,,210.0,60141.0,"Castle Landmark, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Castle Landmark,Castle,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-tonino-lamborghini-bedrooms-2-sqm-117-property-type-apartment,2.0,,117.0,86923.0,"Tonino Lamborghini, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Tonino Lamborghini,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-menorca-bedrooms-1-sqm-129-property-type-apartment,1.0,,129.0,40000.0,"Menorca, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Menorca,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-la-capital-bedrooms-3-sqm-150-property-type-apartment,3.0,,150.0,64567.0,"La Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,La Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-kardia-bedrooms-1-sqm-147-property-type-apartment,1.0,,147.0,43851.0,"Kardia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Kardia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-bleu-vert-bedrooms-5-sqm-137-property-type-apartment,5.0,,137.0,45517.0,"Bleu Vert, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Bleu Vert,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-rivan-bedrooms-6-sqm-547-property-type-apartment,6.0,,547.0,49149.0,"Rivan, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Rivan,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-catalan-bedrooms-3-sqm-175-property-type-apartment,3.0,,175.0,31429.0,"Catalan, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Catalan,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-board-walk-bedrooms-3-sqm-180-property-type-apartment,3.0,,180.0,47459.0,"Board Walk, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Board Walk,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-new-garden-city-bedrooms-2-sqm-125-property-type-apartment,2.0,,125.0,48993.0,"New Garden City, New Administrative Capital, Egypt",Cairo,New Administrative Capital,New Garden City,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-menorca-bedrooms-5-sqm-270-property-type-apartment,5.0,,270.0,40000.0,"Menorca, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Menorca,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-celia-bedrooms-4-sqm-185-property-type-apartment,4.0,,185.0,60211.0,"Celia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Celia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-de-joya-2-bedrooms-1-sqm-73-property-type-apartment,1.0,,73.0,42451.0,"De Joya 2, New Administrative Capital, Egypt",Cairo,New Administrative Capital,De Joya 2,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-city-oval-bedrooms-2-sqm-120-property-type-apartment,2.0,,120.0,31742.0,"City Oval, New Administrative Capital, Egypt",Cairo,New Administrative Capital,City Oval,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-midtown-sky-bedrooms-3-sqm-190-property-type-apartment,3.0,,190.0,26086.0,"Midtown Sky, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Midtown Sky,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-loft-bedrooms-5-sqm-244-property-type-apartment,5.0,,244.0,45470.0,"The Loft, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Loft,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-la-capital-bedrooms-4-sqm-180-property-type-apartment,4.0,,180.0,64567.0,"La Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,La Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-serrano-bedrooms-6-sqm-251-property-type-apartment,6.0,,251.0,87524.0,"Serrano, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Serrano,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-castle-landmark-bedrooms-2-sqm-150-property-type-apartment,2.0,,150.0,60141.0,"Castle Landmark, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Castle Landmark,Castle,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-entrada-bedrooms-4-sqm-185-property-type-apartment,4.0,,185.0,30098.0,"Entrada, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Entrada,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-il-bosco-new-capital-bedrooms-1-sqm-81-property-type-apartment,1.0,,81.0,40625.0,"Il Bosco New Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Il Bosco New Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-maqsad-bedrooms-6-sqm-111-property-type-apartment,6.0,,111.0,29666.0,"Al Maqsad, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Al Maqsad,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-celia-bedrooms-2-sqm-101-property-type-apartment,2.0,,101.0,60211.0,"Celia, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Celia,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-curve-bedrooms-1-sqm-103-property-type-apartment,1.0,,103.0,43579.0,"The Curve, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The Curve,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-ion-bedrooms-1-sqm-79-property-type-apartment,1.0,,79.0,32463.0,"Ion, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Ion,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-city-bedrooms-5-sqm-140-property-type-apartment,5.0,,140.0,31546.0,"The City, New Administrative Capital, Egypt",Cairo,New Administrative Capital,The City,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-castle-landmark-bedrooms-5-sqm-197-property-type-apartment,5.0,,197.0,60141.0,"Castle Landmark, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Castle Landmark,Castle,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-oia-compound-new-capital-bedrooms-3-sqm-154-property-type-apartment,3.0,,154.0,47738.0,"Oia Compound New Capital, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Oia Compound New Capital,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-green-avenue-bedrooms-2-sqm-135-property-type-apartment,2.0,,135.0,23940.0,"Green Avenue, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Green Avenue,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-de-joya-1-bedrooms-4-sqm-169-property-type-apartment,4.0,,169.0,55259.0,"De Joya 1, New Administrative Capital, Egypt",Cairo,New Administrative Capital,De Joya 1,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-6ixty-three-bedrooms-1-sqm-99-property-type-apartment,1.0,,99.0,217816.0,"6ixty Three, New Administrative Capital, Egypt",Cairo,New Administrative Capital,6ixty Three,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-rivan-bedrooms-2-sqm-129-property-type-apartment,2.0,,129.0,49149.0,"Rivan, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Rivan,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-pukka-bedrooms-4-sqm-200-property-type-apartment,4.0,,200.0,38545.0,"Pukka, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Pukka,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-scenario-bedrooms-4-sqm-266-property-type-apartment,4.0,,266.0,29136.0,"Scenario, New Administrative Capital, Egypt",Cairo,New Administrative Capital,Scenario,Apartment,Residential,Sale
